case_id,payment_id,exception_type,true_root_cause,expected_decision,actual_decision,decision_ok,resolution_path_ok,operation_ok,passed,investigation_mode,successful_hypotheses
S437,PAY00015,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S438,PAY00009,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S439,PAY00009,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S440,PAY00001,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S441,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S442,PAY00014,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S443,PAY00009,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S444,PAY00010,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S445,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S446,PAY00013,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S447,PAY00012,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S448,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S449,PAY00010,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S450,PAY00001,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S451,PAY00002,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S452,PAY00008,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S453,PAY00020,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S454,PAY00004,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S455,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S456,PAY00012,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S457,PAY00005,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S458,PAY00011,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S459,PAY00014,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S460,PAY00005,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S461,PAY00012,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S462,PAY00017,REFUND_MISMATCH,REFUND_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S463,PAY00009,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S464,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S465,PAY00011,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S466,PAY00003,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S467,PAY00013,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S468,PAY00012,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S469,PAY00018,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S470,PAY00012,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S471,PAY00009,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S472,PAY00013,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S473,PAY00012,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S474,PAY00008,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S475,PAY00001,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S476,PAY00020,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,HUMAN_REVIEW,False,False,False,False,AI_FALLBACK_DETERMINISTIC,2
S477,PAY00015,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S478,PAY00010,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S479,PAY00014,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S480,PAY00002,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S481,PAY00016,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S482,PAY00008,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S483,PAY00005,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S484,PAY00018,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S485,PAY00019,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S486,PAY00005,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S487,PAY00004,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S488,PAY00020,MISSING_SETTLEMENT,SETTLEMENT_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S489,PAY00009,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S490,PAY00012,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S491,PAY00015,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S492,PAY00004,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S493,PAY00012,MISSING_LEDGER_ENTRY,LEDGER_RECORD_MISSING,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S494,PAY00012,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S495,PAY00015,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S496,PAY00007,DUPLICATE_PAYMENT,DUPLICATE_PAYMENT_RECORD,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S497,PAY00020,SETTLEMENT_AMOUNT_MISMATCH,SETTLEMENT_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S498,PAY00011,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S499,PAY00019,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
S500,PAY00018,FEE_MISMATCH,FEE_AMOUNT_ERROR,RESOLUTION_CANDIDATE,RESOLUTION_CANDIDATE,True,True,True,True,DETERMINISTIC,1
